Source_ACS_BG,Target_Precinct,Difference,Pct_Difference
311924,311313.0,-611.0,-0.19588105
4737581,4737464.0,-117.0,-0.00246961
680587,679724.0,-863.0,-0.1268023
10720,9671.0,-1049.0,-9.78544776
126461,125221.0,-1240.0,-0.98053945
9010,7069.0,-1941.0,-21.5427303
22430,19035.0,-3395.0,-15.1359786
269468,268029.0,-1439.0,-0.53401517
5856257,5846213.0,-10044.0,-0.17150887
6168181,6157526.0,-10655.0,-0.17274136
