Source_ACS_BG,Target_Precinct,Difference,Pct_Difference
469630,468719.0,-911.0,-0.1939825
4353203,4353400.0,197.0,0.0045254
2491685,2491612.0,-73.0,-0.00292974
241666,239996.0,-1670.0,-0.69103639
8337,5741.0,-2596.0,-31.13829915
3593,1687.0,-1906.0,-53.04759254
169875,168217.0,-1658.0,-0.97601177
7268359,7260653.0,-7706.0,-0.10602118
7737989,7729372.0,-8617.0,-0.11135968
